Conventions,abstract,date_created,file_path,geospatial_east_max,geospatial_east_min,geospatial_east_resolution,geospatial_east_units,geospatial_north_max,geospatial_north_min,geospatial_north_resolution,geospatial_north_units,history,keywords,location_accuracy_max,location_accuracy_min,survey_end_date,survey_start_date,title
"CF-1.6,ACDD-1.3","This gravity survey, 198941, Moe-Traralgon detailed gravity located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:26:49.617057,K:\alex\198941.nc,146.56622,146.42433,point,degrees_east,-38.224197,-38.34338,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 198941, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",100,100,,,Moe-Traralgon detailed gravity
"CF-1.6,ACDD-1.3","This gravity survey, 198942, St Arnaud detailed traverses, gravity located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:27:33.955490,K:\alex\198942.nc,143.17934,142.85472,point,degrees_east,-36.16076,-36.65317,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 198942, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",100,100,,,"St Arnaud detailed traverses, gravity"
"CF-1.6,ACDD-1.3","This gravity survey, 198943, Heathcote detailed gravity located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:28:20.665161,K:\alex\198943.nc,144.67355,144.59215,point,degrees_east,-36.51543,-36.527832,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 198943, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",100,100,,,Heathcote detailed gravity
"CF-1.6,ACDD-1.3","This gravity survey, 198944, Georgina Basin Grav located in NT,QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:29:07.202814,K:\alex\198944.nc,138.70319,135.02673,point,degrees_east,-21.030083,-23.125834,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 198944, AUS, NT,QLD, Earth sciences, geophysics, geoscientificInformation",32,32,30/09/1987 0:00,1/08/1987 0:00,Georgina Basin Grav
"CF-1.6,ACDD-1.3","This gravity survey, 198949, Tasmanian Grav Data located in TAS measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:29:52.054299,K:\alex\198949.nc,148.2051,147.95486,point,degrees_east,-40.829197,-40.998947,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 198949, AUS, TAS, Earth sciences, geophysics, geoscientificInformation",100,100,,,Tasmanian Grav Data
"CF-1.6,ACDD-1.3","This gravity survey, 198950, Traverse Grav Survey SA 89A1 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:30:52.251318,K:\alex\198950.nc,137.89449,137.5605,point,degrees_east,-35.73202,-35.83983,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 198950, AUS, SA, Earth sciences, geophysics, geoscientificInformation",100,100,,,Traverse Grav Survey SA 89A1
"CF-1.6,ACDD-1.3","This gravity survey, 198951, Tasmanian Grav Data located in TAS measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:31:40.789171,K:\alex\198951.nc,148.30342,144.67729,point,degrees_east,-41.003975,-42.84182,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 198951, AUS, TAS, Earth sciences, geophysics, geoscientificInformation",100,100,,,Tasmanian Grav Data
"CF-1.6,ACDD-1.3","This gravity survey, 198952, Traverse Grav Survey SA 89A3 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:32:28.227914,K:\alex\198952.nc,138.42827,138.29852,point,degrees_east,-32.102524,-32.246784,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 198952, AUS, SA, Earth sciences, geophysics, geoscientificInformation",100,100,,,Traverse Grav Survey SA 89A3
"CF-1.6,ACDD-1.3","This gravity survey, 198953, SA Detailed Gravity Survey 89E0 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:33:13.982489,K:\alex\198953.nc,135.67426,135.51686,point,degrees_east,-34.502926,-34.528748,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 198953, AUS, SA, Earth sciences, geophysics, geoscientificInformation",100,100,,,SA Detailed Gravity Survey 89E0
"CF-1.6,ACDD-1.3","This gravity survey, 198957, Semi Detailed Gravity Survey, Fleurieu Peninsula SA 1989A4 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:34:00.618153,K:\alex\198957.nc,138.76297,138.27487,point,degrees_east,-35.00099,-35.498066,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 198957, AUS, SA, Earth sciences, geophysics, geoscientificInformation",100,100,,,"Semi Detailed Gravity Survey, Fleurieu Peninsula SA 1989A4"
"CF-1.6,ACDD-1.3","This gravity survey, 198958, NT Road Surveys 1987-1997 Musgrave Block located in NT,SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:34:46.233714,K:\alex\198958.nc,132.01239,131.5124,point,degrees_east,-25.46468,-26.002743,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 198958, AUS, NT,SA, Earth sciences, geophysics, geoscientificInformation",-56,-56,,,NT Road Surveys 1987-1997 Musgrave Block
"CF-1.6,ACDD-1.3","This gravity survey, 198959, Collie Area Grav 1982-1991 located in WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:35:35.035593,K:\alex\198959.nc,117.091484,116.01248,point,degrees_east,-32.383785,-33.729794,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 198959, AUS, WA, Earth sciences, geophysics, geoscientificInformation",100,100,,,Collie Area Grav 1982-1991
"CF-1.6,ACDD-1.3","This gravity survey, 198972, Tasmanian Detailed Gravity located in TAS measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:36:21.922282,K:\alex\198972.nc,145.56825,145.50923,point,degrees_east,-41.779022,-41.851383,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 198972, AUS, TAS, Earth sciences, geophysics, geoscientificInformation",100,100,,,Tasmanian Detailed Gravity
"CF-1.6,ACDD-1.3","This gravity survey, 198999, Clermont North Grav Extension located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:37:09.898079,K:\alex\198999.nc,147.8848,147.45848,point,degrees_east,-22.220215,-22.673243,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 198999, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",50,50,,,Clermont North Grav Extension
"CF-1.6,ACDD-1.3","This gravity survey, 199000, Townsville/Ayr/Bowen Grav located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:37:54.635552,K:\alex\199000.nc,148.2613,145.40544,point,degrees_east,-19.000055,-20.49765,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 199000, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",100,100,31/10/1990 0:00,1/07/1990 0:00,Townsville/Ayr/Bowen Grav
"CF-1.6,ACDD-1.3","This gravity survey, 199005, Charters Towers Infill Grav for old BMR/Qld Mines 198905 located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:38:41.228211,K:\alex\199005.nc,146.29828,146.25778,point,degrees_east,-20.31416,-20.40288,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 199005, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",100,100,31/10/1990 0:00,1/07/1990 0:00,Charters Towers Infill Grav for old BMR/Qld Mines 198905
"CF-1.6,ACDD-1.3","This gravity survey, 199010, Flynn Vivid Grav Newmont located in NT measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:39:27.945882,K:\alex\199010.nc,134.20325,134.07993,point,degrees_east,-19.300652,-19.421963,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 199010, AUS, NT, Earth sciences, geophysics, geoscientificInformation",100,100,9/05/1990 0:00,12/04/1990 0:00,Flynn Vivid Grav Newmont
"CF-1.6,ACDD-1.3","This gravity survey, 199011, Northern Star Grav located in NT measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:40:14.950582,K:\alex\199011.nc,134.15779,134.14346,point,degrees_east,-19.312386,-19.324179,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 199011, AUS, NT, Earth sciences, geophysics, geoscientificInformation",100,100,22/04/1990 0:00,18/04/1990 0:00,Northern Star Grav
"CF-1.6,ACDD-1.3","This gravity survey, 199012, West Warrego Grav located in NT measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:41:02.347321,K:\alex\199012.nc,133.71918,133.67123,point,degrees_east,-19.343039,-19.388542,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 199012, AUS, NT, Earth sciences, geophysics, geoscientificInformation",100,100,6/05/1990 0:00,23/04/1990 0:00,West Warrego Grav
"CF-1.6,ACDD-1.3","This gravity survey, 199043, Colac detailed gravity located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:41:46.041690,K:\alex\199043.nc,143.85709,143.74878,point,degrees_east,-38.06428,-38.17973,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 199043, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",100,100,,,Colac detailed gravity
"CF-1.6,ACDD-1.3","This gravity survey, 199049, Tasmanian Grav Data located in TAS measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:42:30.764162,K:\alex\199049.nc,148.05333,145.44315,point,degrees_east,-41.10088,-42.90798,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 199049, AUS, TAS, Earth sciences, geophysics, geoscientificInformation",100,100,,,Tasmanian Grav Data
"CF-1.6,ACDD-1.3","This gravity survey, 199050, Tasmanian Grav Data located in TAS measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:43:13.339419,K:\alex\199050.nc,145.66107,145.34135,point,degrees_east,-41.37444,-41.62971,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 199050, AUS, TAS, Earth sciences, geophysics, geoscientificInformation",100,100,,,Tasmanian Grav Data
"CF-1.6,ACDD-1.3","This gravity survey, 199051, Tasmanian Grav Data located in TAS measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:43:57.952880,K:\alex\199051.nc,148.35634,145.49626,point,degrees_east,-40.724487,-42.899254,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 199051, AUS, TAS, Earth sciences, geophysics, geoscientificInformation",100,100,,,Tasmanian Grav Data
"CF-1.6,ACDD-1.3","This gravity survey, 199052, Tasmanian Grav Data located in TAS measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:44:45.933678,K:\alex\199052.nc,145.62338,145.34978,point,degrees_east,-41.658066,-41.842606,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 199052, AUS, TAS, Earth sciences, geophysics, geoscientificInformation",100,100,,,Tasmanian Grav Data
"CF-1.6,ACDD-1.3","This gravity survey, 199053, SA Detailed Gravity Survey 90A3 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T01:45:32.586342,K:\alex\199053.nc,139.10707,138.79922,point,degrees_east,-33.80434,-33.96097,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 199053, AUS, SA, Earth sciences, geophysics, geoscientificInformation",100,100,,,SA Detailed Gravity Survey 90A3
